order_item_id,order_id,product_id,quantity,unit_price,discount_pct
22933,112373,151,1,889,15
22934,112373,144,1,399,0
22935,112374,128,3,349,5
22936,112375,85,1,2099,0
22937,112375,128,1,349,0
22938,112375,60,2,449,0
22939,112375,157,1,219,20
22940,112376,13,1,3559,5
22941,112377,89,1,219,0
22942,112377,60,1,449,5
22943,112378,117,1,1369,20
22944,112379,60,1,449,0
22945,112379,33,1,1269,0
22946,112380,60,1,449,0
22947,112381,144,2,399,0
22948,112381,135,1,209,0
22949,112381,9,1,6199,15
22950,112381,165,1,329,15
22951,112382,61,3,639,0
22952,112383,128,1,349,10
22953,112383,114,1,229,0
22954,112384,60,1,449,0
22955,112384,62,1,219,10
22956,112385,62,1,219,10
22957,112386,60,1,449,0
22958,112387,60,1,449,30
22959,112388,60,1,449,0
22960,112389,128,1,349,0
22961,112389,60,2,449,0
22962,112390,111,1,409,5
22963,112390,99,1,749,20
22964,112390,107,1,179,5
22965,112391,128,1,349,20
22966,112391,159,1,789,30
22967,112392,28,1,2139,0
22968,112393,60,1,449,30
22969,112393,189,1,639,0
22970,112394,60,1,449,20
22971,112394,73,2,1829,0
22972,112394,113,1,699,0
22973,112395,60,1,449,5
22974,112396,112,1,369,0
22975,112396,103,1,209,0
22976,112396,109,1,1149,20
22977,112397,60,1,449,10
22978,112397,157,2,219,0
22979,112398,39,1,939,15
22980,112398,165,2,329,0
22981,112399,157,1,219,15
22982,112400,157,1,219,20
22983,112401,62,2,219,0
22984,112401,60,1,449,0
22985,112402,114,1,229,15
22986,112402,130,1,119,0
22987,112402,60,3,449,10
22988,112403,100,1,509,15
22989,112404,102,3,219,0
22990,112405,60,1,449,0
22991,112406,60,1,449,0
22992,112406,132,1,309,5
22993,112407,111,1,409,10
22994,112407,106,1,239,0
22995,112407,60,3,449,20
22996,112408,24,1,45629,0
22997,112409,127,1,459,0
22998,112409,8,1,1529,30
22999,112409,155,1,2759,10
23000,112410,133,1,739,30
23001,112410,60,1,449,0
23002,112410,157,1,219,10
23003,112410,62,1,219,0
23004,112411,49,1,689,0
23005,112412,165,1,329,10
23006,112412,60,1,449,10
23007,112413,55,2,909,15
23008,112414,93,1,2169,10
23009,112414,60,2,449,10
23010,112414,69,1,1289,15
23011,112415,196,2,309,10
23012,112415,60,1,449,5
23013,112415,157,1,219,15
23014,112416,174,1,11899,0
23015,112416,158,1,709,0
23016,112416,109,1,1149,0
23017,112416,62,1,219,0
23018,112417,186,1,2859,0
23019,112417,60,1,449,20
23020,112418,60,1,449,0
23021,112419,84,1,3789,10
23022,112419,157,1,219,0
23023,112419,60,1,449,20
23024,112420,116,2,449,0
23025,112420,8,1,1529,15
23026,112420,165,2,329,0
23027,112421,157,1,219,5
23028,112421,165,1,329,10
23029,112421,115,1,329,30
23030,112421,60,2,449,20
23031,112422,109,2,1149,5
23032,112422,60,2,449,15
23033,112422,130,1,119,0
23034,112423,89,1,219,0
23035,112423,60,1,449,0
23036,112424,165,1,329,20
23037,112425,151,1,889,10
23038,112426,89,1,219,0
23039,112426,62,1,219,5
23040,112427,60,1,449,0
23041,112427,66,1,1569,0
23042,112428,109,1,1149,30
23043,112429,60,3,449,0
23044,112430,146,2,259,0
23045,112431,101,1,609,10
23046,112432,60,1,449,5
23047,112432,99,1,749,15
23048,112432,163,1,479,15
23049,112433,157,1,219,10
23050,112433,196,1,309,0
23051,112434,157,1,219,20
23052,112434,60,1,449,5
23053,112435,114,1,229,20
23054,112435,60,1,449,0
23055,112436,128,3,349,20
23056,112436,72,1,2399,30
23057,112436,60,2,449,0
23058,112436,109,2,1149,10
23059,112437,50,3,919,10
23060,112438,162,2,1969,30
23061,112438,163,1,479,15
23062,112439,157,2,219,20
23063,112440,8,1,1529,5
23064,112441,116,1,449,5
23065,112442,60,1,449,5
23066,112443,152,1,5909,20
23067,112443,126,1,259,10
23068,112444,60,1,449,0
23069,112444,34,2,829,30
23070,112445,36,1,1359,10
23071,112445,105,1,599,0
23072,112445,60,1,449,15
23073,112446,9,3,6199,15
23074,112446,60,2,449,0
23075,112447,60,1,449,5
23076,112447,144,2,399,10
23077,112447,9,1,6199,10
23078,112448,60,2,449,0
23079,112449,135,1,209,0
23080,112449,157,1,219,0
23081,112450,157,1,219,10
23082,112450,9,2,6199,5
23083,112451,157,1,219,0
23084,112451,60,2,449,10
23085,112452,165,1,329,5
23086,112452,99,1,749,15
23087,112453,60,1,449,0
23088,112453,22,1,110409,5
23089,112453,128,1,349,5
23090,112454,128,1,349,5
23091,112455,60,3,449,0
23092,112455,114,1,229,0
23093,112456,60,3,449,10
23094,112456,70,1,889,10
23095,112456,129,1,549,5
23096,112457,111,1,409,0
23097,112457,60,1,449,5
23098,112457,157,1,219,10
23099,112457,115,1,329,0
23100,112458,155,1,2759,0
23101,112459,60,2,449,0
23102,112459,18,1,115299,5
23103,112460,60,1,449,10
23104,112460,108,1,869,0
23105,112460,166,1,399,10
23106,112461,60,2,449,0
23107,112461,165,1,329,20
23108,112462,28,1,2139,0
23109,112462,157,1,219,0
23110,112463,52,1,3689,10
23111,112463,60,2,449,30
23112,112463,157,3,219,0
23113,112464,144,1,399,0
23114,112464,150,1,1489,5
23115,112465,42,1,529,10
23116,112466,60,2,449,10
23117,112467,108,2,869,5
23118,112467,60,1,449,0
23119,112467,45,2,1419,10
23120,112467,109,1,1149,10
23121,112468,62,1,219,0
23122,112469,158,2,709,0
23123,112470,64,1,339,0
23124,112471,97,2,4659,10
23125,112471,60,1,449,5
23126,112471,104,2,219,5
23127,112471,132,2,309,0
23128,112472,157,2,219,0
23129,112472,146,1,259,5
23130,112473,42,1,529,0
23131,112474,60,1,449,15
23132,112474,178,1,809,5
23133,112475,60,1,449,20
23134,112475,9,1,6199,5
23135,112475,65,1,289,15
23136,112476,60,1,449,0
23137,112477,165,3,329,0
23138,112478,93,1,2169,10
23139,112479,60,1,449,5
23140,112480,60,1,449,5
23141,112481,90,2,269,0
23142,112482,164,1,1669,0
23143,112482,60,3,449,0
23144,112483,157,2,219,30
23145,112484,60,1,449,0
23146,112485,115,2,329,0
23147,112485,60,1,449,30
23148,112486,165,2,329,0
23149,112487,157,1,219,10
23150,112487,60,1,449,30
23151,112488,103,1,209,0
23152,112489,91,1,1479,15
23153,112489,14,1,4619,0
23154,112490,60,1,449,10
23155,112491,134,1,1449,20
23156,112491,87,2,349,0
23157,112491,156,1,5499,15
23158,112491,89,1,219,0
23159,112492,60,1,449,5
23160,112492,189,1,639,5
23161,112492,176,2,839,20
23162,112493,100,1,509,0
23163,112493,60,1,449,0
23164,112493,103,1,209,10
23165,112493,112,2,369,10
23166,112494,60,1,449,10
23167,112494,134,1,1449,0
23168,112495,60,2,449,0
23169,112495,23,1,58259,0
23170,112495,28,1,2139,0
23171,112496,60,1,449,0
23172,112497,65,1,289,15
23173,112498,16,1,4139,20
23174,112498,144,3,399,15
23175,112498,127,3,459,0
23176,112498,135,1,209,30
23177,112499,60,1,449,10
23178,112499,195,2,349,5
23179,112499,189,1,639,0
23180,112500,60,1,449,0
23181,112500,129,2,549,5
23182,112500,116,1,449,0
23183,112500,196,1,309,20
23184,112501,60,1,449,5
23185,112501,62,1,219,0
23186,112502,126,2,259,0
23187,112502,165,1,329,5
23188,112502,157,2,219,10
23189,112502,111,1,409,0
23190,112503,112,1,369,10
23191,112503,53,1,1089,10
23192,112504,109,1,1149,30
23193,112505,113,3,699,5
23194,112505,60,3,449,5
23195,112506,113,1,699,0
23196,112507,60,2,449,0
23197,112507,157,1,219,10
23198,112508,60,1,449,0
23199,112509,9,2,6199,15
23200,112509,127,1,459,10
23201,112510,116,1,449,20
23202,112510,60,1,449,10
23203,112510,183,1,8939,0
23204,112510,158,1,709,15
23205,112511,60,1,449,15
23206,112511,118,1,1649,30
23207,112511,157,1,219,10
23208,112512,60,1,449,0
23209,112512,50,3,919,0
23210,112513,130,1,119,10
23211,112513,113,1,699,5
23212,112514,60,1,449,10
23213,112515,60,1,449,0
23214,112516,60,1,449,0
23215,112517,138,1,419,0
23216,112518,181,1,1779,10
23217,112518,109,1,1149,0
23218,112519,60,1,449,0
23219,112519,73,1,1829,15
23220,112520,42,2,529,5
23221,112521,60,1,449,5
23222,112521,157,1,219,20
23223,112522,60,3,449,20
23224,112523,35,2,459,0
23225,112523,165,1,329,30
23226,112524,116,1,449,0
23227,112524,60,1,449,10
23228,112524,111,1,409,0
23229,112525,137,2,2069,0
23230,112526,50,2,919,0
23231,112526,131,1,429,5
23232,112527,157,3,219,10
23233,112528,60,2,449,0
23234,112528,34,2,829,0
23235,112529,143,1,259,10
23236,112529,60,1,449,5
23237,112529,100,1,509,10
23238,112530,60,1,449,0
23239,112531,134,2,1449,0
23240,112531,173,1,3109,15
23241,112531,60,1,449,0
23242,112532,60,1,449,0
23243,112532,130,1,119,5
23244,112532,165,1,329,15
23245,112533,109,2,1149,20
23246,112533,50,1,919,10
23247,112534,128,1,349,10
23248,112534,165,1,329,15
23249,112534,60,1,449,0
23250,112535,60,1,449,10
23251,112536,60,2,449,10
23252,112536,109,1,1149,5
23253,112536,128,1,349,10
23254,112537,60,2,449,0
23255,112537,163,2,479,10
23256,112538,157,2,219,10
23257,112538,155,1,2759,0
23258,112538,165,1,329,0
23259,112539,101,1,609,20
23260,112540,50,1,919,0
23261,112540,184,1,5269,10
23262,112540,35,2,459,5
23263,112541,65,1,289,5
23264,112541,165,1,329,0
23265,112542,60,1,449,10
23266,112543,60,1,449,0
23267,112543,89,1,219,30
23268,112544,165,3,329,0
23269,112544,128,1,349,0
23270,112545,87,2,349,20
23271,112545,60,1,449,0
23272,112545,62,1,219,10
23273,112546,111,1,409,5
23274,112546,106,1,239,0
23275,112546,113,1,699,5
23276,112547,60,1,449,0
23277,112548,60,1,449,0
23278,112548,157,1,219,0
23279,112549,41,1,1799,5
23280,112549,60,1,449,15
23281,112550,192,1,1169,0
23282,112550,109,1,1149,0
23283,112551,60,1,449,0
23284,112552,60,1,449,0
23285,112553,136,1,1299,0
23286,112553,60,2,449,0
23287,112553,111,1,409,15
23288,112553,109,1,1149,10
23289,112554,128,1,349,5
23290,112554,87,2,349,5
23291,112555,100,2,509,5
23292,112555,60,1,449,0
23293,112556,60,1,449,0
23294,112557,45,1,1419,0
23295,112558,109,1,1149,5
23296,112558,60,2,449,0
23297,112558,157,1,219,15
23298,112558,135,2,209,20
23299,112559,60,1,449,15
23300,112560,60,2,449,30
23301,112561,105,1,599,20
23302,112561,48,1,1789,10
23303,112562,60,1,449,10
23304,112563,157,1,219,30
23305,112564,35,1,459,10
23306,112564,60,1,449,30
23307,112565,60,1,449,0
23308,112566,109,2,1149,0
23309,112566,60,1,449,5
23310,112566,90,1,269,10
23311,112567,128,1,349,20
23312,112567,60,1,449,5
23313,112568,191,1,399,0
23314,112569,155,2,2759,0
23315,112570,157,1,219,0
23316,112570,109,1,1149,0
23317,112570,60,2,449,30
23318,112571,165,1,329,0
23319,112571,36,1,1359,0
23320,112571,60,1,449,0
23321,112572,60,1,449,0
23322,112573,128,1,349,10
23323,112573,60,1,449,0
23324,112574,44,1,3189,15
23325,112574,195,1,349,0
23326,112574,99,1,749,0
23327,112574,134,1,1449,15
23328,112575,73,1,1829,5
23329,112575,157,2,219,30
23330,112575,100,1,509,0
23331,112576,60,1,449,0
23332,112576,189,2,639,0
23333,112577,157,1,219,10
23334,112577,130,1,119,10
23335,112578,58,1,1319,20
23336,112578,50,1,919,0
23337,112578,157,1,219,0
23338,112579,112,1,369,10
23339,112580,60,2,449,0
23340,112580,126,1,259,0
23341,112581,94,1,1579,0
23342,112582,192,1,1169,0
23343,112582,71,1,849,5
23344,112583,22,1,110409,0
23345,112583,60,1,449,10
23346,112583,107,3,179,0
23347,112583,65,1,289,15
23348,112584,60,1,449,0
23349,112584,135,1,209,0
23350,112585,103,1,209,5
23351,112586,114,1,229,0
23352,112587,157,1,219,10
23353,112587,50,2,919,5
23354,112588,60,1,449,0
23355,112589,60,1,449,20
23356,112590,60,1,449,0
23357,112590,157,1,219,0
23358,112591,128,1,349,0
23359,112591,4,1,15869,0
23360,112591,60,1,449,5
23361,112591,103,1,209,0
23362,112592,109,3,1149,0
23363,112593,60,1,449,10
23364,112594,60,1,449,0
23365,112594,157,1,219,0
23366,112595,122,1,609,10
23367,112596,109,1,1149,10
23368,112597,60,1,449,10
23369,112597,109,2,1149,10
23370,112598,4,1,15869,0
23371,112599,69,1,1289,0
23372,112599,145,2,389,5
23373,112600,112,2,369,0
23374,112600,60,1,449,0
23375,112601,60,1,449,0
23376,112602,60,1,449,0
23377,112603,125,1,1749,10
23378,112604,99,1,749,0
23379,112604,130,1,119,0
23380,112604,60,1,449,10
23381,112605,157,1,219,15
23382,112605,60,1,449,0
23383,112606,104,1,219,5
23384,112606,157,1,219,5
23385,112607,93,1,2169,0
23386,112607,60,1,449,0
23387,112608,157,1,219,10
23388,112608,128,1,349,0
23389,112609,172,1,319,15
23390,112610,60,1,449,5
23391,112610,116,2,449,0
23392,112610,122,2,609,0
23393,112611,89,1,219,20
23394,112611,60,1,449,10
23395,112612,62,1,219,0
23396,112613,111,1,409,0
23397,112614,163,1,479,15
23398,112614,155,1,2759,0
23399,112614,74,2,1359,0
23400,112615,60,2,449,15
23401,112615,157,1,219,0
23402,112615,145,1,389,0
23403,112616,62,1,219,30
23404,112616,60,1,449,5
23405,112617,60,1,449,30
23406,112617,165,1,329,10
23407,112617,15,1,3869,0
23408,112618,60,3,449,30
23409,112619,62,1,219,15
23410,112619,157,1,219,0
23411,112620,130,1,119,0
23412,112621,157,1,219,0
23413,112622,9,2,6199,10
23414,112623,60,1,449,0
23415,112624,125,1,1749,10
23416,112624,165,1,329,10
23417,112625,60,1,449,10
23418,112625,116,1,449,10
23419,112626,107,2,179,10
23420,112626,60,1,449,10
23421,112626,22,1,110409,10
23422,112627,60,1,449,0
23423,112628,33,1,1269,10
23424,112628,60,2,449,0
23425,112629,165,1,329,0
23426,112630,195,1,349,0
23427,112631,60,1,449,0
23428,112631,62,1,219,30
23429,112631,116,2,449,5
23430,112631,179,1,559,0
23431,112632,60,1,449,5
23432,112632,109,1,1149,0
23433,112633,165,1,329,10
23434,112634,62,1,219,15
23435,112634,60,1,449,0
23436,112634,33,1,1269,15
23437,112635,60,1,449,10
23438,112636,60,1,449,20
23439,112636,22,1,110409,20
23440,112637,60,1,449,5
23441,112637,73,1,1829,0
23442,112637,191,1,399,0
23443,112637,65,1,289,30
23444,112638,183,2,8939,0
23445,112639,117,1,1369,5
23446,112640,161,1,1269,0
23447,112641,157,1,219,10
23448,112641,49,1,689,30
23449,112642,14,1,4619,0
23450,112642,172,1,319,5
23451,112643,111,1,409,0
23452,112643,60,2,449,10
23453,112643,62,1,219,5
23454,112644,60,2,449,0
23455,112644,46,1,4699,30
23456,112645,60,1,449,0
23457,112646,60,1,449,0
23458,112647,111,1,409,0
23459,112648,157,1,219,10
23460,112649,151,1,889,0
23461,112649,83,1,699,0
23462,112650,60,1,449,0
23463,112651,60,1,449,0
23464,112652,60,1,449,10
23465,112653,60,1,449,0
23466,112654,62,1,219,0
23467,112655,60,1,449,0
23468,112655,112,1,369,10
23469,112656,165,1,329,30
23470,112656,60,2,449,0
23471,112657,135,1,209,0
23472,112658,60,1,449,0
23473,112658,9,2,6199,0
23474,112659,60,1,449,0
23475,112659,89,1,219,15
23476,112659,62,1,219,15
23477,112660,91,1,1479,15
23478,112660,128,1,349,0
23479,112661,101,1,609,0
23480,112661,109,1,1149,0
23481,112661,89,1,219,15
23482,112662,143,1,259,10
23483,112662,60,2,449,5
23484,112663,157,1,219,5
23485,112663,125,1,1749,0
23486,112663,60,1,449,0
23487,112663,141,1,409,10
23488,112664,111,1,409,0
23489,112664,8,1,1529,30
23490,112665,60,1,449,0
23491,112666,112,1,369,0
23492,112667,71,1,849,0
23493,112667,144,1,399,0
23494,112667,60,1,449,10
23495,112668,34,2,829,0
23496,112668,176,1,839,20
23497,112668,196,1,309,5
23498,112669,33,1,1269,5
23499,112669,128,2,349,0
23500,112670,60,1,449,0
23501,112671,165,1,329,0
23502,112671,50,1,919,10
23503,112672,157,1,219,5
23504,112672,167,2,1109,0
23505,112672,130,1,119,0
23506,112673,60,1,449,0
23507,112673,50,1,919,15
23508,112673,134,1,1449,5
23509,112674,79,1,7879,0
23510,112674,50,1,919,10
23511,112675,143,3,259,15
23512,112675,89,1,219,5
23513,112676,157,1,219,0
23514,112676,60,1,449,20
23515,112677,113,1,699,0
23516,112678,84,2,3789,0
23517,112678,165,1,329,10
23518,112678,157,1,219,10
23519,112678,109,1,1149,0
23520,112679,60,1,449,10
23521,112679,155,1,2759,15
23522,112679,157,1,219,5
23523,112680,17,1,65549,15
23524,112680,60,1,449,5
23525,112681,60,1,449,0
23526,112682,60,1,449,0
23527,112682,114,1,229,0
23528,112683,60,1,449,0
23529,112684,60,1,449,30
23530,112685,35,1,459,30
23531,112685,62,1,219,10
23532,112685,97,1,4659,0
23533,112686,65,1,289,0
23534,112686,165,1,329,10
23535,112686,151,1,889,5
23536,112686,196,1,309,20
23537,112687,60,1,449,15
23538,112687,157,2,219,0
23539,112687,99,1,749,0
23540,112688,89,1,219,0
23541,112688,60,2,449,0
23542,112689,60,1,449,0
23543,112690,60,1,449,30
23544,112690,68,1,929,20
23545,112690,143,1,259,5
23546,112690,73,1,1829,20
23547,112691,67,1,719,10
23548,112692,60,1,449,15
23549,112693,60,3,449,0
23550,112694,60,1,449,15
23551,112695,60,1,449,30
23552,112695,144,2,399,15
23553,112696,60,1,449,0
23554,112696,131,1,429,0
23555,112697,99,1,749,5
23556,112698,102,1,219,5
23557,112699,133,1,739,10
23558,112699,60,1,449,5
23559,112699,120,1,989,10
23560,112699,62,1,219,0
23561,112700,60,1,449,0
23562,112701,113,1,699,5
23563,112701,112,2,369,30
23564,112702,60,1,449,0
23565,112702,135,1,209,5
23566,112703,179,1,559,0
23567,112703,60,1,449,0
23568,112704,71,2,849,0
23569,112704,146,1,259,0
23570,112704,44,2,3189,0
23571,112705,60,1,449,0
23572,112706,159,1,789,0
23573,112706,8,2,1529,5
23574,112707,81,2,25349,0
23575,112707,107,2,179,15
23576,112708,135,1,209,0
23577,112709,60,1,449,0
23578,112710,127,1,459,0
23579,112710,60,1,449,10
23580,112710,163,1,479,0
23581,112711,165,2,329,0
23582,112711,60,2,449,10
23583,112712,89,1,219,0
23584,112712,9,2,6199,0
23585,112712,194,1,559,0
23586,112713,155,1,2759,0
23587,112714,165,1,329,0
23588,112715,60,1,449,0
23589,112716,142,1,1039,20
23590,112716,99,1,749,30
23591,112717,120,1,989,5
23592,112717,60,1,449,0
23593,112717,14,2,4619,10
23594,112718,60,1,449,10
23595,112718,165,2,329,0
23596,112719,45,1,1419,0
23597,112720,131,1,429,0
23598,112721,60,1,449,0
23599,112722,62,1,219,5
23600,112723,147,1,1459,10
23601,112724,60,1,449,20
23602,112724,165,1,329,0
23603,112725,60,1,449,0
23604,112725,163,1,479,10
23605,112726,60,1,449,0
23606,112727,60,1,449,10
23607,112728,109,1,1149,0
23608,112729,109,1,1149,10
23609,112729,60,1,449,10
23610,112730,157,1,219,0
23611,112730,73,1,1829,0
23612,112731,73,1,1829,5
23613,112731,60,2,449,0
23614,112732,89,1,219,0
23615,112733,157,2,219,0
23616,112734,60,1,449,0
23617,112735,109,1,1149,10
23618,112735,157,1,219,5
23619,112736,172,1,319,30
23620,112736,103,1,209,10
23621,112736,9,1,6199,0
23622,112737,165,1,329,0
23623,112737,135,3,209,0
23624,112737,60,1,449,0
23625,112738,142,2,1039,0
23626,112739,42,1,529,0
23627,112740,60,3,449,0
23628,112740,116,1,449,20
23629,112740,157,1,219,15
23630,112741,60,1,449,0
23631,112742,137,1,2069,10
23632,112742,60,1,449,0
23633,112743,165,1,329,10
23634,112744,60,2,449,10
23635,112745,159,1,789,0
23636,112746,60,1,449,30
23637,112746,146,1,259,0
23638,112747,60,3,449,15
23639,112748,60,2,449,20
23640,112749,60,1,449,0
23641,112749,102,1,219,0
23642,112750,60,1,449,0
23643,112750,123,2,2209,5
23644,112750,109,1,1149,0
23645,112751,109,2,1149,0
23646,112752,60,1,449,0
23647,112752,157,1,219,10
23648,112752,109,1,1149,0
23649,112752,117,1,1369,5
23650,112753,60,1,449,0
23651,112753,73,1,1829,0
23652,112754,109,1,1149,0
23653,112754,60,1,449,20
23654,112755,143,3,259,0
23655,112755,60,1,449,0
23656,112755,109,2,1149,15
23657,112756,35,2,459,15
23658,112756,50,1,919,20
23659,112756,8,1,1529,10
23660,112757,157,1,219,0
23661,112757,60,1,449,30
23662,112757,165,1,329,15
23663,112758,60,2,449,10
23664,112758,50,3,919,5
23665,112759,120,1,989,0
23666,112760,99,1,749,20
23667,112760,60,1,449,0
23668,112760,157,1,219,10
23669,112760,37,1,999,5
23670,112761,60,3,449,10
23671,112762,103,1,209,30
23672,112763,93,1,2169,5
23673,112763,100,1,509,0
23674,112763,60,1,449,5
23675,112764,131,1,429,15
23676,112765,147,1,1459,0
23677,112765,137,3,2069,20
23678,112766,48,1,1789,15
23679,112766,60,1,449,0
23680,112766,139,1,1539,0
23681,112767,109,1,1149,5
23682,112767,60,1,449,5
23683,112768,36,1,1359,0
23684,112769,176,1,839,5
23685,112770,60,1,449,10
23686,112770,63,1,509,5
23687,112771,130,1,119,5
23688,112771,132,1,309,0
23689,112771,60,1,449,0
23690,112771,114,1,229,5
23691,112771,32,1,23259,5
23692,112772,62,1,219,10
23693,112772,110,2,589,0
23694,112773,60,1,449,0
23695,112774,157,1,219,5
23696,112775,90,1,269,5
23697,112775,60,1,449,10
23698,112776,60,1,449,15
23699,112776,58,1,1319,0
23700,112777,122,1,609,5
23701,112777,196,1,309,0
23702,112777,128,1,349,0
23703,112777,165,2,329,0
23704,112778,143,1,259,5
23705,112779,157,1,219,0
23706,112779,60,1,449,0
23707,112779,183,1,8939,10
23708,112780,176,1,839,0
23709,112780,157,3,219,0
23710,112781,62,2,219,5
23711,112782,189,3,639,5
23712,112783,127,1,459,15
23713,112783,102,1,219,10
23714,112783,60,1,449,0
23715,112784,60,1,449,0
23716,112785,60,1,449,0
23717,112786,114,1,229,0
23718,112786,60,1,449,20
23719,112787,60,1,449,30
23720,112788,60,3,449,0
23721,112788,195,1,349,0
23722,112789,60,1,449,10
23723,112789,112,2,369,0
23724,112790,60,1,449,0
23725,112790,122,1,609,20
23726,112790,155,1,2759,0
23727,112791,60,1,449,0
23728,112791,123,1,2209,5
23729,112792,113,1,699,0
23730,112792,146,3,259,15
23731,112792,143,1,259,5
23732,112792,73,1,1829,5
23733,112793,141,1,409,0
23734,112793,60,1,449,5
23735,112794,60,1,449,15
23736,112795,26,1,8079,10
23737,112795,167,1,1109,0
23738,112795,62,1,219,5
23739,112795,60,1,449,20
23740,112796,125,1,1749,20
23741,112797,60,1,449,0
23742,112798,60,1,449,15
23743,112799,60,1,449,5
23744,112800,60,1,449,0
23745,112801,134,2,1449,15
23746,112802,128,1,349,5
23747,112802,55,1,909,15
23748,112803,60,1,449,15
23749,112803,62,1,219,10
23750,112804,42,1,529,0
23751,112805,62,1,219,0
23752,112805,109,1,1149,0
23753,112805,116,1,449,0
23754,112805,60,1,449,5
23755,112806,128,2,349,10
23756,112807,155,2,2759,15
23757,112807,146,2,259,15
23758,112808,165,1,329,0
23759,112809,60,1,449,0
23760,112810,60,1,449,0
23761,112810,83,1,699,20
23762,112810,35,2,459,20
23763,112810,135,1,209,0
23764,112811,87,1,349,10
23765,112811,60,2,449,15
23766,112812,62,1,219,0
23767,112812,111,1,409,5
23768,112812,60,1,449,0
23769,112813,62,1,219,0
23770,112814,60,1,449,0
23771,112814,196,1,309,10
23772,112815,121,1,759,0
23773,112816,60,1,449,20
23774,112816,120,1,989,0
23775,112817,157,1,219,30
23776,112818,157,1,219,5
23777,112819,50,3,919,20
23778,112819,60,2,449,0
23779,112820,60,1,449,0
23780,112821,60,1,449,10
23781,112822,60,1,449,0
23782,112823,8,2,1529,0
23783,112824,165,1,329,15
23784,112825,60,1,449,0
23785,112825,193,2,3809,0
23786,112825,130,1,119,15
23787,112826,60,1,449,0
23788,112826,109,1,1149,0
23789,112827,71,1,849,15
23790,112827,72,2,2399,0
23791,112827,60,1,449,15
23792,112828,72,2,2399,5
23793,112829,113,1,699,0
23794,112829,8,1,1529,0
23795,112829,50,1,919,0
23796,112829,111,1,409,10
23797,112829,157,1,219,15
23798,112830,157,2,219,15
23799,112831,147,1,1459,30
23800,112832,128,1,349,0
23801,112832,13,1,3559,0
23802,112833,128,2,349,20
23803,112834,60,2,449,0
23804,112835,62,1,219,0
23805,112836,109,1,1149,0
23806,112836,60,1,449,5
23807,112837,60,1,449,0
23808,112838,60,1,449,15
23809,112838,51,1,3809,20
23810,112839,60,2,449,0
23811,112840,70,1,889,0
23812,112840,131,3,429,0
23813,112840,60,1,449,20
23814,112841,109,1,1149,10
23815,112842,107,1,179,0
23816,112842,62,2,219,10
23817,112842,104,1,219,5
23818,112843,64,1,339,0
23819,112843,188,1,479,0
23820,112844,154,1,2389,5
23821,112845,100,1,509,0
23822,112845,60,1,449,5
23823,112846,135,1,209,0
23824,112846,166,1,399,5
23825,112846,178,2,809,0
23826,112847,188,1,479,10
23827,112847,60,1,449,10
23828,112847,131,1,429,0
23829,112847,62,3,219,5
23830,112848,69,1,1289,0
23831,112849,157,1,219,5
23832,112849,60,1,449,5
23833,112850,123,1,2209,5
23834,112850,89,2,219,0
23835,112851,165,1,329,0
23836,112851,12,1,6099,0
23837,112851,188,1,479,10
23838,112851,60,1,449,30
23839,112852,60,1,449,10
23840,112852,147,1,1459,0
23841,112853,144,1,399,5
23842,112853,60,1,449,0
23843,112854,62,2,219,20
23844,112854,128,2,349,20
23845,112855,147,1,1459,0
23846,112856,157,1,219,5
23847,112857,163,1,479,5
23848,112857,60,1,449,5
23849,112858,60,1,449,20
23850,112858,28,2,2139,15
23851,112859,163,1,479,5
23852,112859,60,1,449,0
23853,112860,165,1,329,0
23854,112860,60,1,449,0
23855,112861,145,1,389,10
23856,112861,109,1,1149,0
23857,112861,128,1,349,20
23858,112862,62,1,219,10
23859,112863,60,1,449,0
23860,112863,109,2,1149,5
23861,112864,127,1,459,0
23862,112864,60,1,449,20
23863,112865,50,1,919,0
23864,112865,60,1,449,15
23865,112866,127,1,459,10
23866,112867,33,2,1269,0
23867,112867,60,1,449,5
23868,112867,62,1,219,10
23869,112868,60,2,449,0
23870,112869,60,1,449,0
23871,112870,54,1,759,15
23872,112870,60,1,449,0
23873,112871,60,1,449,15
23874,112872,112,1,369,0
23875,112873,60,1,449,10
23876,112873,111,1,409,10
23877,112873,140,2,479,10
23878,112874,60,1,449,10
23879,112874,195,1,349,0
23880,112874,64,1,339,10
23881,112875,60,2,449,5
23882,112876,60,2,449,5
23883,112877,127,1,459,0
23884,112877,60,1,449,20
23885,112877,135,1,209,0
23886,112878,157,1,219,0
23887,112878,60,1,449,0
23888,112879,127,3,459,10
23889,112879,66,1,1569,5
23890,112879,60,1,449,20
23891,112880,50,1,919,10
23892,112880,131,1,429,10
23893,112881,60,1,449,0
23894,112881,27,1,7649,0
23895,112881,87,1,349,5
23896,112882,60,3,449,10
23897,112883,165,1,329,20
23898,112883,14,1,4619,0
23899,112884,127,1,459,15
23900,112884,60,2,449,10
23901,112885,34,1,829,0
23902,112886,73,1,1829,15
23903,112886,188,1,479,5
23904,112887,126,1,259,0
23905,112888,100,1,509,0
23906,112888,60,1,449,0
23907,112889,53,1,1089,5
23908,112890,60,1,449,0
23909,112890,59,3,1429,20
23910,112891,163,1,479,0
23911,112891,60,1,449,0
23912,112892,157,1,219,0
23913,112893,13,1,3559,5
23914,112893,157,1,219,5
23915,112894,60,1,449,10
