order_id,customer_id,order_date,order_status,channel,shipping_city,shipping_fee
118648,2055,2025-07-10,Delivered,Web,Coimbatore,49
118649,2064,2025-07-10,Delivered,Web,Bengaluru,49
118650,2081,2025-07-10,Delivered,Web,Hyderabad,0
118651,2094,2025-07-10,Delivered,Web,Chennai,49
118652,2239,2025-07-10,Delivered,Mobile App,Hyderabad,49
118653,2239,2025-07-10,Delivered,Marketplace,Hyderabad,0
118654,2283,2025-07-10,Delivered,Web,Madurai,0
118655,2333,2025-07-10,Delivered,Mobile App,Kolkata,49
118656,2333,2025-07-10,Delivered,Mobile App,Kolkata,0
118657,2348,2025-07-10,Delivered,Marketplace,Kolkata,0
118658,2381,2025-07-10,Delivered,Mobile App,Kolkata,49
118659,2465,2025-07-10,Delivered,Store,Madurai,49
118660,2477,2025-07-10,Cancelled,Mobile App,Ahmedabad,49
118661,2553,2025-07-10,Delivered,Mobile App,Pune,49
118662,2620,2025-07-10,Delivered,Mobile App,Ahmedabad,0
118663,2759,2025-07-10,Delivered,Web,Madurai,49
118664,2783,2025-07-10,Delivered,Mobile App,Pune,0
118665,2820,2025-07-10,Delivered,Mobile App,Jaipur,0
118666,2874,2025-07-10,Delivered,Marketplace,Chennai,0
118667,100,2025-07-11,Delivered,Web,Kochi,49
118668,168,2025-07-11,Delivered,Mobile App,Gurugram,49
118669,216,2025-07-11,Delivered,Mobile App,Bengaluru,0
118670,246,2025-07-11,Delivered,Web,Kolkata,0
118671,341,2025-07-11,Cancelled,Marketplace,Bengaluru,49
118672,382,2025-07-11,Delivered,Mobile App,Gurugram,49
118673,403,2025-07-11,Delivered,Web,Gurugram,49
118674,458,2025-07-11,Delivered,Mobile App,Hyderabad,0
118675,458,2025-07-11,Delivered,Store,Hyderabad,0
118676,458,2025-07-11,Delivered,Mobile App,Hyderabad,0
118677,564,2025-07-11,Delivered,Mobile App,Pune,49
118678,634,2025-07-11,Delivered,Store,Hyderabad,49
118679,659,2025-07-11,Delivered,Web,Mumbai,49
118680,764,2025-07-11,Delivered,Mobile App,Bengaluru,49
118681,835,2025-07-11,Delivered,Mobile App,Delhi,0
118682,835,2025-07-11,Delivered,Web,Delhi,0
118683,835,2025-07-11,Delivered,Web,Delhi,49
118684,853,2025-07-11,Delivered,Mobile App,Kolkata,0
118685,861,2025-07-11,Delivered,Web,Delhi,49
118686,905,2025-07-11,Delivered,Mobile App,Kochi,49
118687,971,2025-07-11,Delivered,Store,Chennai,0
118688,990,2025-07-11,Delivered,Marketplace,Gurugram,49
118689,1155,2025-07-11,Delivered,Mobile App,Mumbai,49
118690,1181,2025-07-11,Delivered,Store,Delhi,49
118691,1295,2025-07-11,Delivered,Mobile App,Madurai,49
118692,1298,2025-07-11,Delivered,Store,Mysuru,0
118693,1389,2025-07-11,Delivered,Mobile App,Ahmedabad,0
118694,1437,2025-07-11,Delivered,Mobile App,Chennai,0
118695,1603,2025-07-11,Delivered,Web,Pune,0
118696,1656,2025-07-11,Delivered,Mobile App,Hyderabad,49
118697,1688,2025-07-11,Delivered,Web,Mumbai,0
118698,1703,2025-07-11,Cancelled,Store,Hyderabad,49
118699,1703,2025-07-11,Delivered,Mobile App,Hyderabad,0
118700,1774,2025-07-11,Delivered,Web,Bengaluru,0
118701,1834,2025-07-11,Delivered,Mobile App,Chennai,0
118702,1834,2025-07-11,Delivered,Web,Chennai,49
118703,1896,2025-07-11,Delivered,Mobile App,Chennai,0
118704,1905,2025-07-11,Delivered,Web,Mysuru,49
118705,1919,2025-07-11,Delivered,Mobile App,Mumbai,49
118706,1930,2025-07-11,Delivered,Marketplace,Hyderabad,49
118707,1959,2025-07-11,Delivered,Marketplace,Kolkata,49
118708,1980,2025-07-11,Cancelled,Mobile App,Chennai,49
118709,2018,2025-07-11,Delivered,Mobile App,Bengaluru,49
118710,2239,2025-07-11,Delivered,Store,Hyderabad,0
118711,2533,2025-07-11,Delivered,Web,Delhi,0
118712,2611,2025-07-11,Delivered,Web,Ahmedabad,0
118713,2664,2025-07-11,Delivered,Web,Kochi,49
118714,2666,2025-07-11,Delivered,Marketplace,Gurugram,0
118715,2679,2025-07-11,Delivered,Web,Delhi,0
118716,2751,2025-07-11,Delivered,Mobile App,Chennai,0
118717,2856,2025-07-11,Delivered,Web,Jaipur,0
118718,2937,2025-07-11,Delivered,Store,Coimbatore,0
118719,2989,2025-07-11,Delivered,Mobile App,Mysuru,0
118720,26,2025-07-12,Delivered,Mobile App,Chennai,49
118721,43,2025-07-12,Delivered,Web,Delhi,49
118722,115,2025-07-12,Delivered,Mobile App,Chennai,49
118723,436,2025-07-12,Cancelled,Mobile App,Chennai,49
118724,451,2025-07-12,Delivered,Web,Bengaluru,49
118725,454,2025-07-12,Delivered,Web,Chennai,0
118726,459,2025-07-12,Delivered,Mobile App,Gurugram,0
118727,484,2025-07-12,Delivered,Mobile App,Jaipur,49
118728,614,2025-07-12,Delivered,Mobile App,Lucknow,0
118729,695,2025-07-12,Delivered,Mobile App,Madurai,0
118730,749,2025-07-12,Delivered,Mobile App,Gurugram,0
118731,814,2025-07-12,Delivered,Mobile App,Mumbai,0
118732,905,2025-07-12,Delivered,Marketplace,Kochi,49
118733,1014,2025-07-12,Cancelled,Marketplace,Kochi,49
118734,1052,2025-07-12,Delivered,Mobile App,Bengaluru,0
118735,1132,2025-07-12,Cancelled,Mobile App,Mumbai,49
118736,1202,2025-07-12,Delivered,Mobile App,Mumbai,49
118737,1226,2025-07-12,Delivered,Marketplace,Ahmedabad,49
118738,1244,2025-07-12,Delivered,Mobile App,Bengaluru,0
118739,1295,2025-07-12,Delivered,Mobile App,Madurai,0
118740,1423,2025-07-12,Delivered,Mobile App,Madurai,49
118741,1577,2025-07-12,Delivered,Marketplace,Gurugram,49
118742,1648,2025-07-12,Delivered,Mobile App,Gurugram,49
118743,1677,2025-07-12,Delivered,Mobile App,Mysuru,49
118744,1705,2025-07-12,Delivered,Marketplace,Mumbai,0
118745,1793,2025-07-12,Delivered,Web,Chennai,49
118746,1833,2025-07-12,Delivered,Mobile App,Hyderabad,49
118747,1969,2025-07-12,Delivered,Mobile App,Mumbai,49
118748,2027,2025-07-12,Delivered,Store,Ahmedabad,0
118749,2081,2025-07-12,Delivered,Mobile App,Hyderabad,0
118750,2084,2025-07-12,Delivered,Web,Chennai,0
118751,2126,2025-07-12,Delivered,Web,Bengaluru,49
118752,2174,2025-07-12,Delivered,Mobile App,Mysuru,49
118753,2242,2025-07-12,Delivered,Marketplace,Bengaluru,49
118754,2415,2025-07-12,Delivered,Mobile App,Mumbai,49
118755,2419,2025-07-12,Delivered,Web,Bengaluru,49
118756,2433,2025-07-12,Delivered,Mobile App,Mumbai,0
118757,2459,2025-07-12,Delivered,Mobile App,Chennai,0
118758,2460,2025-07-12,Delivered,Mobile App,Jaipur,0
118759,2536,2025-07-12,Delivered,Marketplace,Mumbai,0
118760,2594,2025-07-12,Delivered,Web,Bengaluru,49
118761,2600,2025-07-12,Delivered,Web,Kochi,49
118762,2647,2025-07-12,Cancelled,Mobile App,Delhi,0
118763,2675,2025-07-12,Delivered,Store,Mumbai,49
118764,2760,2025-07-12,Delivered,Marketplace,Kolkata,49
118765,7,2025-07-13,Delivered,Mobile App,Delhi,0
118766,117,2025-07-13,Delivered,Web,Delhi,0
118767,223,2025-07-13,Delivered,Web,Pune,49
118768,247,2025-07-13,Delivered,Web,Pune,49
118769,252,2025-07-13,Delivered,Web,Kolkata,0
118770,311,2025-07-13,Delivered,Marketplace,Mumbai,49
118771,415,2025-07-13,Delivered,Web,Bengaluru,49
118772,626,2025-07-13,Delivered,Mobile App,Hyderabad,49
118773,745,2025-07-13,Delivered,Mobile App,Mumbai,0
118774,768,2025-07-13,Delivered,Marketplace,Bengaluru,0
118775,814,2025-07-13,Delivered,Store,Mumbai,0
118776,821,2025-07-13,Delivered,Store,Bengaluru,0
118777,876,2025-07-13,Delivered,Marketplace,Ahmedabad,49
118778,889,2025-07-13,Delivered,Mobile App,Mysuru,49
118779,948,2025-07-13,Delivered,Web,Kolkata,49
118780,1016,2025-07-13,Delivered,Web,Chennai,49
118781,1090,2025-07-13,Delivered,Mobile App,Hyderabad,0
118782,1144,2025-07-13,Delivered,Store,Kolkata,0
118783,1183,2025-07-13,Delivered,Marketplace,Bengaluru,0
118784,1272,2025-07-13,Delivered,Mobile App,Hyderabad,0
118785,1331,2025-07-13,Cancelled,Mobile App,Delhi,49
118786,1385,2025-07-13,Delivered,Store,Kochi,49
118787,1446,2025-07-13,Delivered,Mobile App,Mumbai,0
118788,1489,2025-07-13,Delivered,Marketplace,Ahmedabad,49
118789,1498,2025-07-13,Delivered,Mobile App,Pune,49
118790,1771,2025-07-13,Delivered,Mobile App,Mumbai,49
118791,1871,2025-07-13,Delivered,Web,Coimbatore,49
118792,1926,2025-07-13,Delivered,Web,Bengaluru,49
118793,1928,2025-07-13,Delivered,Web,Delhi,49
118794,1976,2025-07-13,Delivered,Mobile App,Chennai,49
118795,2038,2025-07-13,Delivered,Marketplace,Coimbatore,0
118796,2060,2025-07-13,Delivered,Web,Bengaluru,49
118797,2100,2025-07-13,Cancelled,Mobile App,Chennai,0
118798,2239,2025-07-13,Delivered,Mobile App,Gurugram,0
118799,2269,2025-07-13,Delivered,Mobile App,Delhi,49
118800,2381,2025-07-13,Delivered,Mobile App,Kolkata,0
118801,2381,2025-07-13,Delivered,Marketplace,Kolkata,49
118802,2436,2025-07-13,Delivered,Store,Kochi,0
118803,2461,2025-07-13,Delivered,Store,Kolkata,49
118804,2461,2025-07-13,Delivered,Mobile App,Kolkata,0
118805,2553,2025-07-13,Delivered,Mobile App,Pune,49
118806,2620,2025-07-13,Delivered,Mobile App,Ahmedabad,0
118807,2806,2025-07-13,Delivered,Web,Chennai,0
118808,2919,2025-07-13,Delivered,Web,Bengaluru,49
118809,2966,2025-07-13,Delivered,Mobile App,Mumbai,0
118810,2993,2025-07-13,Delivered,Mobile App,Coimbatore,49
118811,65,2025-07-14,Delivered,Web,Madurai,49
118812,114,2025-07-14,Delivered,Mobile App,Mumbai,0
118813,115,2025-07-14,Delivered,Store,Bengaluru,0
118814,115,2025-07-14,Delivered,Web,Chennai,0
118815,143,2025-07-14,Delivered,Store,Jaipur,49
118816,190,2025-07-14,Cancelled,Store,Chennai,0
118817,200,2025-07-14,Delivered,Mobile App,Coimbatore,49
118818,392,2025-07-14,Delivered,Mobile App,Bengaluru,0
118819,422,2025-07-14,Delivered,Web,Bengaluru,49
118820,458,2025-07-14,Delivered,Marketplace,Hyderabad,0
118821,487,2025-07-14,Delivered,Mobile App,Mumbai,49
118822,564,2025-07-14,Delivered,Web,Pune,0
118823,586,2025-07-14,Delivered,Mobile App,Pune,49
118824,971,2025-07-14,Delivered,Mobile App,Chennai,49
118825,981,2025-07-14,Delivered,Web,Lucknow,0
118826,985,2025-07-14,Delivered,Mobile App,Mysuru,49
118827,990,2025-07-14,Delivered,Mobile App,Gurugram,49
118828,1025,2025-07-14,Cancelled,Web,Mumbai,0
118829,1060,2025-07-14,Cancelled,Web,Delhi,0
118830,1068,2025-07-14,Delivered,Web,Delhi,49
118831,1278,2025-07-14,Delivered,Mobile App,Bengaluru,0
118832,1692,2025-07-14,Delivered,Mobile App,Kochi,49
118833,1753,2025-07-14,Delivered,Mobile App,Bengaluru,0
118834,1781,2025-07-14,Delivered,Mobile App,Mysuru,0
118835,1880,2025-07-14,Delivered,Mobile App,Mumbai,0
118836,1902,2025-07-14,Delivered,Web,Bengaluru,0
118837,1926,2025-07-14,Delivered,Mobile App,Bengaluru,0
118838,1959,2025-07-14,Delivered,Mobile App,Kolkata,0
118839,1980,2025-07-14,Delivered,Web,Chennai,0
118840,1998,2025-07-14,Delivered,Store,Lucknow,0
118841,1998,2025-07-14,Delivered,Mobile App,Madurai,0
118842,2060,2025-07-14,Delivered,Web,Bengaluru,0
118843,2060,2025-07-14,Delivered,Marketplace,Bengaluru,49
118844,2063,2025-07-14,Delivered,Marketplace,Mumbai,49
118845,2065,2025-07-14,Delivered,Store,Hyderabad,49
118846,2260,2025-07-14,Delivered,Marketplace,Hyderabad,49
118847,2378,2025-07-14,Delivered,Web,Pune,49
118848,2430,2025-07-14,Delivered,Web,Delhi,0
118849,2484,2025-07-14,Cancelled,Web,Madurai,0
118850,2489,2025-07-14,Delivered,Mobile App,Bengaluru,49
118851,2638,2025-07-14,Delivered,Mobile App,Chennai,0
118852,2652,2025-07-14,Delivered,Web,Hyderabad,0
118853,2746,2025-07-14,Delivered,Marketplace,Gurugram,0
118854,2870,2025-07-14,Delivered,Marketplace,Bengaluru,0
118855,2899,2025-07-14,Delivered,Mobile App,Pune,0
118856,2926,2025-07-14,Delivered,Web,Mumbai,0
118857,2960,2025-07-14,Delivered,Marketplace,Ahmedabad,0
118858,2981,2025-07-14,Delivered,Marketplace,Pune,49
118859,2985,2025-07-14,Delivered,Store,Bengaluru,49
118860,2997,2025-07-14,Delivered,Web,Pune,0
118861,88,2025-07-15,Delivered,Web,Hyderabad,0
118862,100,2025-07-15,Delivered,Web,Kochi,49
118863,139,2025-07-15,Delivered,Mobile App,Gurugram,0
118864,200,2025-07-15,Delivered,Marketplace,Coimbatore,49
118865,209,2025-07-15,Delivered,Mobile App,Bengaluru,49
118866,329,2025-07-15,Delivered,Web,Pune,49
118867,416,2025-07-15,Delivered,Mobile App,Chennai,49
118868,429,2025-07-15,Delivered,Mobile App,Bengaluru,0
118869,445,2025-07-15,Delivered,Marketplace,Chennai,0
118870,447,2025-07-15,Delivered,Web,Lucknow,49
118871,507,2025-07-15,Delivered,Marketplace,Coimbatore,0
118872,586,2025-07-15,Delivered,Mobile App,Pune,49
118873,849,2025-07-15,Delivered,Mobile App,Mysuru,0
118874,853,2025-07-15,Delivered,Store,Kolkata,0
118875,889,2025-07-15,Delivered,Mobile App,Mysuru,0
118876,971,2025-07-15,Delivered,Mobile App,Chennai,0
118877,983,2025-07-15,Delivered,Web,Delhi,0
118878,1176,2025-07-15,Delivered,Mobile App,Delhi,0
118879,1180,2025-07-15,Delivered,Web,Chennai,0
118880,1180,2025-07-15,Delivered,Mobile App,Chennai,0
118881,1226,2025-07-15,Delivered,Web,Ahmedabad,49
118882,1228,2025-07-15,Delivered,Store,Mumbai,0
118883,1406,2025-07-15,Delivered,Web,Chennai,49
118884,1552,2025-07-15,Delivered,Web,Hyderabad,49
118885,1563,2025-07-15,Delivered,Web,Ahmedabad,0
118886,1619,2025-07-15,Delivered,Mobile App,Lucknow,49
118887,1638,2025-07-15,Delivered,Mobile App,Jaipur,0
118888,1698,2025-07-15,Delivered,Web,Gurugram,49
118889,1715,2025-07-15,Delivered,Marketplace,Coimbatore,0
118890,1721,2025-07-15,Delivered,Mobile App,Bengaluru,0
118891,1849,2025-07-15,Delivered,Marketplace,Hyderabad,49
118892,1976,2025-07-15,Delivered,Marketplace,Chennai,49
118893,2060,2025-07-15,Delivered,Store,Bengaluru,0
118894,2381,2025-07-15,Delivered,Web,Kolkata,0
118895,2400,2025-07-15,Delivered,Marketplace,Mumbai,0
118896,2500,2025-07-15,Delivered,Mobile App,Mumbai,49
118897,2609,2025-07-15,Cancelled,Mobile App,Pune,49
118898,2634,2025-07-15,Delivered,Mobile App,Pune,0
118899,2726,2025-07-15,Delivered,Mobile App,Mysuru,0
118900,2728,2025-07-15,Delivered,Mobile App,Bengaluru,0
118901,2750,2025-07-15,Delivered,Mobile App,Bengaluru,0
118902,2773,2025-07-15,Delivered,Store,Ahmedabad,0
118903,2820,2025-07-15,Delivered,Mobile App,Jaipur,0
118904,2822,2025-07-15,Delivered,Marketplace,Pune,0
118905,2914,2025-07-15,Delivered,Store,Pune,0
118906,2917,2025-07-15,Delivered,Mobile App,Chennai,0
118907,3,2025-07-16,Delivered,Mobile App,Kolkata,49
118908,44,2025-07-16,Delivered,Web,Kochi,0
118909,276,2025-07-16,Delivered,Mobile App,Hyderabad,0
118910,336,2025-07-16,Delivered,Web,Pune,0
118911,345,2025-07-16,Delivered,Marketplace,Jaipur,0
118912,536,2025-07-16,Delivered,Mobile App,Chennai,0
118913,565,2025-07-16,Delivered,Web,Pune,0
118914,659,2025-07-16,Delivered,Web,Mumbai,49
118915,1015,2025-07-16,Delivered,Web,Madurai,49
118916,1026,2025-07-16,Cancelled,Marketplace,Coimbatore,49
118917,1044,2025-07-16,Cancelled,Mobile App,Pune,49
118918,1094,2025-07-16,Delivered,Mobile App,Chennai,0
118919,1174,2025-07-16,Delivered,Store,Delhi,0
118920,1197,2025-07-16,Delivered,Marketplace,Chennai,49
118921,1197,2025-07-16,Delivered,Store,Chennai,0
118922,1210,2025-07-16,Delivered,Store,Hyderabad,0
118923,1389,2025-07-16,Delivered,Marketplace,Ahmedabad,49
118924,1422,2025-07-16,Delivered,Web,Mumbai,0
118925,1493,2025-07-16,Delivered,Store,Pune,0
118926,1658,2025-07-16,Delivered,Mobile App,Kolkata,0
118927,1659,2025-07-16,Delivered,Mobile App,Hyderabad,49
118928,1698,2025-07-16,Delivered,Mobile App,Gurugram,49
118929,1726,2025-07-16,Delivered,Web,Bengaluru,0
118930,1781,2025-07-16,Delivered,Web,Mysuru,0
118931,1789,2025-07-16,Delivered,Mobile App,Kolkata,0
118932,1789,2025-07-16,Delivered,Web,Kolkata,0
118933,1793,2025-07-16,Delivered,Marketplace,Chennai,0
118934,1920,2025-07-16,Delivered,Mobile App,Kochi,0
118935,1922,2025-07-16,Delivered,Mobile App,Coimbatore,0
118936,1926,2025-07-16,Delivered,Marketplace,Bengaluru,49
118937,1933,2025-07-16,Cancelled,Mobile App,Delhi,49
118938,1976,2025-07-16,Delivered,Mobile App,Chennai,0
118939,2019,2025-07-16,Delivered,Mobile App,Pune,49
118940,2023,2025-07-16,Delivered,Web,Bengaluru,0
118941,2025,2025-07-16,Delivered,Marketplace,Hyderabad,49
118942,2025,2025-07-16,Delivered,Marketplace,Hyderabad,49
118943,2077,2025-07-16,Delivered,Web,Kochi,0
118944,2110,2025-07-16,Delivered,Web,Mysuru,0
118945,2199,2025-07-16,Delivered,Store,Chennai,49
118946,2260,2025-07-16,Delivered,Mobile App,Hyderabad,49
118947,2262,2025-07-16,Delivered,Web,Lucknow,0
118948,2281,2025-07-16,Cancelled,Store,Hyderabad,49
118949,2326,2025-07-16,Delivered,Web,Lucknow,0
118950,2337,2025-07-16,Cancelled,Marketplace,Kolkata,0
118951,2381,2025-07-16,Delivered,Mobile App,Kolkata,49
118952,2381,2025-07-16,Delivered,Store,Kolkata,0
118953,2422,2025-07-16,Delivered,Web,Chennai,49
118954,2597,2025-07-16,Delivered,Marketplace,Bengaluru,0
118955,2733,2025-07-16,Delivered,Store,Mumbai,49
118956,2760,2025-07-16,Delivered,Mobile App,Mumbai,0
118957,2778,2025-07-16,Cancelled,Mobile App,Mumbai,49
118958,16,2025-07-17,Cancelled,Web,Chennai,49
118959,43,2025-07-17,Delivered,Mobile App,Delhi,49
118960,43,2025-07-17,Delivered,Web,Delhi,49
118961,99,2025-07-17,Cancelled,Store,Bengaluru,49
118962,200,2025-07-17,Delivered,Mobile App,Coimbatore,49
118963,208,2025-07-17,Delivered,Mobile App,Pune,49
118964,225,2025-07-17,Delivered,Mobile App,Chennai,0
118965,243,2025-07-17,Delivered,Mobile App,Chennai,49
118966,282,2025-07-17,Delivered,Web,Chennai,0
118967,294,2025-07-17,Delivered,Mobile App,Bengaluru,0
118968,375,2025-07-17,Delivered,Marketplace,Mysuru,49
118969,376,2025-07-17,Delivered,Mobile App,Mysuru,49
118970,378,2025-07-17,Delivered,Web,Hyderabad,49
118971,422,2025-07-17,Delivered,Mobile App,Bengaluru,49
118972,455,2025-07-17,Delivered,Mobile App,Bengaluru,49
118973,458,2025-07-17,Delivered,Mobile App,Hyderabad,49
118974,560,2025-07-17,Delivered,Web,Mumbai,49
118975,564,2025-07-17,Delivered,Mobile App,Pune,0
118976,597,2025-07-17,Delivered,Mobile App,Delhi,0
118977,622,2025-07-17,Delivered,Web,Mumbai,0
118978,716,2025-07-17,Delivered,Mobile App,Chennai,0
118979,814,2025-07-17,Delivered,Store,Mumbai,0
118980,890,2025-07-17,Delivered,Store,Delhi,49
118981,946,2025-07-17,Delivered,Mobile App,Chennai,49
118982,1014,2025-07-17,Delivered,Store,Kochi,0
118983,1024,2025-07-17,Delivered,Mobile App,Mumbai,0
118984,1060,2025-07-17,Delivered,Web,Delhi,49
118985,1170,2025-07-17,Delivered,Mobile App,Bengaluru,49
118986,1353,2025-07-17,Delivered,Mobile App,Kochi,0
118987,1418,2025-07-17,Delivered,Mobile App,Mumbai,0
118988,1418,2025-07-17,Delivered,Web,Mumbai,0
118989,1423,2025-07-17,Cancelled,Marketplace,Hyderabad,49
118990,1526,2025-07-17,Delivered,Web,Chennai,49
118991,1682,2025-07-17,Delivered,Mobile App,Kolkata,49
118992,1688,2025-07-17,Cancelled,Web,Mumbai,0
118993,1705,2025-07-17,Delivered,Web,Lucknow,0
118994,1738,2025-07-17,Delivered,Store,Chennai,0
118995,1742,2025-07-17,Delivered,Marketplace,Chennai,0
118996,1818,2025-07-17,Delivered,Mobile App,Mumbai,0
118997,1902,2025-07-17,Delivered,Mobile App,Bengaluru,49
118998,1905,2025-07-17,Cancelled,Web,Pune,49
118999,1976,2025-07-17,Delivered,Web,Chennai,49
119000,2014,2025-07-17,Delivered,Web,Hyderabad,0
119001,2044,2025-07-17,Delivered,Web,Jaipur,49
119002,2096,2025-07-17,Delivered,Marketplace,Kolkata,49
119003,2199,2025-07-17,Delivered,Mobile App,Chennai,49
119004,2272,2025-07-17,Delivered,Mobile App,Pune,0
119005,2522,2025-07-17,Cancelled,Marketplace,Mumbai,0
119006,2771,2025-07-17,Delivered,Store,Mysuru,49
119007,2822,2025-07-17,Delivered,Store,Pune,0
119008,12,2025-07-18,Delivered,Mobile App,Jaipur,49
119009,85,2025-07-18,Delivered,Web,Bengaluru,0
119010,129,2025-07-18,Delivered,Marketplace,Bengaluru,49
119011,186,2025-07-18,Delivered,Mobile App,Pune,0
119012,189,2025-07-18,Delivered,Mobile App,Kolkata,49
119013,190,2025-07-18,Delivered,Mobile App,Chennai,0
119014,205,2025-07-18,Delivered,Marketplace,Bengaluru,0
119015,216,2025-07-18,Delivered,Web,Mumbai,0
119016,281,2025-07-18,Delivered,Mobile App,Bengaluru,49
119017,406,2025-07-18,Delivered,Mobile App,Kolkata,49
119018,436,2025-07-18,Delivered,Web,Chennai,0
119019,458,2025-07-18,Delivered,Mobile App,Hyderabad,0
119020,528,2025-07-18,Delivered,Web,Lucknow,0
119021,566,2025-07-18,Delivered,Web,Pune,0
119022,603,2025-07-18,Delivered,Mobile App,Ahmedabad,0
119023,640,2025-07-18,Delivered,Web,Kolkata,0
119024,648,2025-07-18,Delivered,Web,Mumbai,0
119025,688,2025-07-18,Delivered,Mobile App,Kochi,49
119026,835,2025-07-18,Delivered,Store,Delhi,0
119027,951,2025-07-18,Delivered,Mobile App,Mumbai,0
119028,1094,2025-07-18,Delivered,Web,Chennai,0
119029,1094,2025-07-18,Delivered,Store,Chennai,0
119030,1202,2025-07-18,Delivered,Store,Mumbai,49
119031,1247,2025-07-18,Delivered,Marketplace,Pune,0
119032,1299,2025-07-18,Delivered,Web,Mysuru,49
119033,1305,2025-07-18,Delivered,Web,Kolkata,0
119034,1379,2025-07-18,Delivered,Marketplace,Pune,0
119035,1459,2025-07-18,Delivered,Web,Jaipur,49
119036,1533,2025-07-18,Delivered,Mobile App,Mumbai,0
119037,1572,2025-07-18,Cancelled,Web,Mumbai,0
119038,1639,2025-07-18,Delivered,Web,Chennai,0
119039,1976,2025-07-18,Delivered,Mobile App,Chennai,49
119040,2055,2025-07-18,Cancelled,Mobile App,Coimbatore,49
119041,2082,2025-07-18,Delivered,Mobile App,Chennai,0
119042,2082,2025-07-18,Delivered,Store,Chennai,0
119043,2090,2025-07-18,Delivered,Marketplace,Hyderabad,0
119044,2135,2025-07-18,Delivered,Mobile App,Mumbai,49
119045,2242,2025-07-18,Delivered,Web,Hyderabad,49
119046,2384,2025-07-18,Delivered,Store,Bengaluru,49
119047,2419,2025-07-18,Delivered,Mobile App,Bengaluru,0
119048,2497,2025-07-18,Delivered,Web,Mumbai,0
119049,2786,2025-07-18,Delivered,Mobile App,Delhi,0
119050,2899,2025-07-18,Delivered,Web,Pune,49
119051,2937,2025-07-18,Delivered,Mobile App,Coimbatore,49
119052,43,2025-07-19,Delivered,Web,Delhi,49
119053,68,2025-07-19,Cancelled,Marketplace,Coimbatore,49
119054,100,2025-07-19,Delivered,Mobile App,Kochi,0
119055,100,2025-07-19,Delivered,Mobile App,Kochi,49
119056,216,2025-07-19,Cancelled,Marketplace,Delhi,49
119057,237,2025-07-19,Delivered,Marketplace,Hyderabad,0
119058,244,2025-07-19,Delivered,Mobile App,Mumbai,49
119059,338,2025-07-19,Cancelled,Web,Delhi,0
119060,341,2025-07-19,Delivered,Mobile App,Bengaluru,49
119061,343,2025-07-19,Delivered,Marketplace,Gurugram,49
119062,343,2025-07-19,Delivered,Marketplace,Gurugram,0
119063,370,2025-07-19,Delivered,Mobile App,Ahmedabad,0
119064,458,2025-07-19,Delivered,Marketplace,Hyderabad,0
119065,610,2025-07-19,Delivered,Web,Hyderabad,49
119066,640,2025-07-19,Delivered,Web,Kolkata,49
119067,651,2025-07-19,Delivered,Store,Hyderabad,49
119068,727,2025-07-19,Delivered,Mobile App,Chennai,49
119069,810,2025-07-19,Delivered,Web,Lucknow,0
119070,853,2025-07-19,Cancelled,Marketplace,Kolkata,0
119071,856,2025-07-19,Delivered,Mobile App,Hyderabad,0
119072,908,2025-07-19,Delivered,Web,Bengaluru,49
119073,928,2025-07-19,Delivered,Web,Kolkata,0
119074,971,2025-07-19,Delivered,Web,Chennai,0
119075,1006,2025-07-19,Cancelled,Mobile App,Hyderabad,0
119076,1051,2025-07-19,Delivered,Marketplace,Pune,49
119077,1056,2025-07-19,Delivered,Mobile App,Pune,0
119078,1060,2025-07-19,Delivered,Mobile App,Delhi,0
119079,1060,2025-07-19,Delivered,Store,Delhi,0
119080,1192,2025-07-19,Delivered,Mobile App,Hyderabad,0
119081,1405,2025-07-19,Delivered,Mobile App,Chennai,0
119082,1418,2025-07-19,Delivered,Marketplace,Mumbai,0
119083,1418,2025-07-19,Delivered,Mobile App,Mumbai,0
119084,1418,2025-07-19,Cancelled,Marketplace,Mumbai,49
119085,1585,2025-07-19,Delivered,Store,Pune,0
119086,1613,2025-07-19,Delivered,Web,Pune,49
119087,1639,2025-07-19,Delivered,Mobile App,Chennai,0
119088,1805,2025-07-19,Delivered,Mobile App,Pune,0
119089,1826,2025-07-19,Delivered,Mobile App,Mumbai,49
119090,1832,2025-07-19,Delivered,Mobile App,Kochi,49
119091,1902,2025-07-19,Delivered,Marketplace,Bengaluru,0
119092,1902,2025-07-19,Delivered,Mobile App,Bengaluru,0
119093,1936,2025-07-19,Delivered,Store,Bengaluru,0
119094,2007,2025-07-19,Delivered,Web,Mumbai,0
119095,2033,2025-07-19,Cancelled,Marketplace,Madurai,49
119096,2057,2025-07-19,Delivered,Web,Kochi,49
119097,2125,2025-07-19,Cancelled,Store,Coimbatore,0
119098,2291,2025-07-19,Delivered,Marketplace,Kochi,0
119099,2409,2025-07-19,Delivered,Web,Coimbatore,49
119100,2822,2025-07-19,Delivered,Mobile App,Pune,0
119101,2914,2025-07-19,Delivered,Mobile App,Pune,49
119102,2929,2025-07-19,Delivered,Mobile App,Hyderabad,0
119103,2960,2025-07-19,Delivered,Mobile App,Ahmedabad,49
119104,106,2025-07-20,Delivered,Web,Delhi,0
119105,115,2025-07-20,Delivered,Web,Chennai,0
119106,204,2025-07-20,Delivered,Web,Mysuru,49
119107,278,2025-07-20,Delivered,Web,Mumbai,49
